,Unnamed: 0,id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,clean_text,topic_id,sentiment,confidence
161,11405.0,1.5110405871135826e+18,https://twitter.com/ChrisVanHollen/status/1511040587113582593,Mon Apr 04 17:58:44 +0000 2022,2022-04-04T17:58:44+00:00,ChrisVanHollen,"We have a razor-thin margin of error to tackle the climate crisis. This new @UN report is clear: The time for talk is over, we need bold, climate-smart investments now! https://t.co/wWP4JMgre1",original,,,,https://www.nytimes.com/2022/04/04/climate/climate-change-ipcc-un.html,41.0,,,,en,,0.0,13.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,We have a razorthin margin of error to tackle the climate crisis This new UN report is clear The time for talk is over we need bold climatesmart investments now ,26.0,Positive,0.9672836661338806
162,11469.0,1.5020080019846103e+18,https://twitter.com/ChrisVanHollen/status/1502008001984610311,Thu Mar 10 19:46:28 +0000 2022,2022-03-10T19:46:28+00:00,ChrisVanHollen,"50 years after housing discrimination was outlawed, communities are still grappling with the impacts of redlining. This is why environmental justice matters. https://t.co/G8RLUOnStB",quote,,,,https://twitter.com/washingtonpost/status/1501549743692034057,37.0,,,,en,,0.0,11.0,1.501549743692034e+18,washingtonpost,2467791.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True, years after housing discrimination was outlawed communities are still grappling with the impacts of redlining This is why environmental justice matters ,26.0,Negative,0.4076961278915405
163,11555.0,1.4921994879092818e+18,https://twitter.com/ChrisVanHollen/status/1492199487909281797,Fri Feb 11 18:10:56 +0000 2022,2022-02-11T18:10:56+00:00,ChrisVanHollen,Proud to help deliver this investment to strengthen the Port of Baltimore while also ensuring cleaner air for communities to breathe. Climate-smart investments like this support job and economic growth and protect public health. https://t.co/znJHMvz0aI,original,,,,https://baltimore.cbslocal.com/2022/02/10/epa-awards-1-8m-grant-to-reduce-diesel-emissions-at-port-of-baltimore/,25.0,,,,en,,0.0,3.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Proud to help deliver this investment to strengthen the Port of Baltimore while also ensuring cleaner air for communities to breathe Climatesmart investments like this support job and economic growth and protect public health ,1353.0,Positive,0.9637067914009094
164,11583.0,1.4890409457147986e+18,https://twitter.com/ChrisVanHollen/status/1489040945714798594,Thu Feb 03 01:00:01 +0000 2022,2022-02-03T01:00:01+00:00,ChrisVanHollen,"When it comes to tackling climate change, the federal gov should lead by example. We’ve got to do everything in our power to reduce greenhouse gas emissions. This is the right move by @EPA – to stop another wrong move by Louis DeJoy. https://t.co/dtfA2A8uTj",original,,,,https://wapo.st/3AShjdr,43.0,,,,en,,0.0,7.0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,When it comes to tackling climate change the federal gov should lead by example Weve got to do everything in our power to reduce greenhouse gas emissions This is the right move by EPA  to stop another wrong move by Louis DeJoy ,116.0,Negative,0.5241793394088745
165,11586.0,1.4889363691834982e+18,https://twitter.com/ChrisVanHollen/status/1488936369183498240,Wed Feb 02 18:04:28 +0000 2022,2022-02-02T18:04:28+00:00,ChrisVanHollen,Glad to join Montgomery Co leaders &amp; @MCGreenBank today to celebrate passage of the Green Bank bill led by @CmHucker &amp; @Andrew_Friedson. These initiatives are key to combatting the #climatecrisis &amp; I’ll keep pushing to make them a reality nationwide w/ my Clean Energy Accelerator,original,,climatecrisis,,,41.0,,,,en,,,15.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Glad to join Montgomery Co leaders amp MCGreenBank today to celebrate passage of the Green Bank bill led by CmHucker amp AndrewFriedson These initiatives are key to combatting the climatecrisis amp Ill keep pushing to make them a reality nationwide w my Clean Energy Accelerator,70.0,Positive,0.90584397315979
166,11590.0,1.488327631569408e+18,https://twitter.com/ChrisVanHollen/status/1488327631569408003,Tue Feb 01 01:45:33 +0000 2022,2022-02-01T01:45:33+00:00,ChrisVanHollen,We cannot stand by and watch as the #climatecrisis worsens. This action by @POTUS and the @EPA will reduce toxic mercury emissions and protect Americans for generations to come. https://t.co/dXrzTlQ8sl,original,,climatecrisis,,https://www.nytimes.com/2022/01/31/climate/epa-mercury-pollution-coal.html,60.0,,,,en,,0.0,28.0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,We cannot stand by and watch as the climatecrisis worsens This action by POTUS and the EPA will reduce toxic mercury emissions and protect Americans for generations to come ,116.0,Negative,0.8722641468048096
167,11669.0,1.4705331546121708e+18,https://twitter.com/ChrisVanHollen/status/1470533154612170752,Mon Dec 13 23:16:39 +0000 2021,2021-12-13T23:16:39+00:00,ChrisVanHollen,One more time for the people in the back: action on the climate crisis can’t wait.    We’ve got to pass the #BuildBackBetterAct NOW to tackle this emergency. https://t.co/A4ykrX9xn5,quote,,BuildBackBetterAct,,https://twitter.com/washingtonpost/status/1470481488529473546,64.0,,,,en,,0.0,10.0,1.4704814885294735e+18,washingtonpost,2467791.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,One more time for the people in the back action on the climate crisis cant wait    Weve got to pass the BuildBackBetterAct NOW to tackle this emergency ,26.0,Positive,0.9151394963264465
168,11684.0,1.46587937288004e+18,https://twitter.com/ChrisVanHollen/status/1465879372880039940,Wed Dec 01 03:04:11 +0000 2021,2021-12-01T03:04:11+00:00,ChrisVanHollen,"Climate deniers have held us back for too long, but nothing's holding back our rapidly changing climate.  Failure to take real action now will result in enormous harm to communities here &amp; worldwide.  The #BBBAct includes vital provisions to address this head-on. We must pass it! https://t.co/Q1v623nvRz",quote,,BBBAct,,https://twitter.com/washingtonpost/status/1465742102407651332,107.0,,,,en,,0.0,23.0,1.4657421024076513e+18,washingtonpost,2467791.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Climate deniers have held us back for too long but nothings holding back our rapidly changing climate  Failure to take real action now will result in enormous harm to communities here amp worldwide  The BBBAct includes vital provisions to address this headon We must pass it ,26.0,Positive,0.8156388401985168
169,11690.0,1.463548819048706e+18,https://twitter.com/ChrisVanHollen/status/1463548819048706051,Wed Nov 24 16:43:24 +0000 2021,2021-11-24T16:43:24+00:00,ChrisVanHollen,"This is a clear sign the #AmericanRescuePlan is working to get us back on our feet. And the new infra bill will further strengthen us. Now the Senate must pass the #BuildBackBetterAct to reduce the cost squeeze on families &amp; secure cheaper, cleaner homegrown energy for the future https://t.co/g7jyAaiP2o",quote,,AmericanRescuePlan BuildBackBetterAct,,https://twitter.com/washingtonpost/status/1463504312416542722,37.0,,,,en,,0.0,7.0,1.4635043124165427e+18,washingtonpost,2467791.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,This is a clear sign the AmericanRescuePlan is working to get us back on our feet And the new infra bill will further strengthen us Now the Senate must pass the BuildBackBetterAct to reduce the cost squeeze on families amp secure cheaper cleaner homegrown energy for the future ,116.0,Negative,0.6970701217651367
170,11715.0,1.458451864186495e+18,https://twitter.com/ChrisVanHollen/status/1458451864186494976,Wed Nov 10 15:09:55 +0000 2021,2021-11-10T15:09:55+00:00,ChrisVanHollen,"The Chesapeake is a natural treasure &amp; a healthy Bay is key to protecting the livelihoods of folks involved in tourism, fishing, boating &amp; other industries. So, on top of the annual fed $$ for the Bay, we secured $238m in the infrastructure bill to help meet 2025 clean-up goals. https://t.co/9Ht8kNQTf7",original,,,https://pbs.twimg.com/media/FD1184XXIA4I1YF.jpg,,54.0,,,,en,,0.0,8.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,The Chesapeake is a natural treasure amp a healthy Bay is key to protecting the livelihoods of folks involved in tourism fishing boating amp other industries So on top of the annual fed  for the Bay we secured m in the infrastructure bill to help meet  cleanup goals ,758.0,Positive,0.9212372899055481
171,11728.0,1.4556648303256044e+18,https://twitter.com/ChrisVanHollen/status/1455664830325604354,Tue Nov 02 22:35:15 +0000 2021,2021-11-02T22:35:15+00:00,ChrisVanHollen,"We need urgent action on this. Methane emissions are the 2nd largest contributor to climate change and, in the short term, 80 times more harmful to our atmosphere than carbon dioxide. We can’t tackle this climate emergency without cutting methane emissions. Period. https://t.co/2zjFvisoay",quote,,,,https://twitter.com/WhiteHouse/status/1455582632826318857,21.0,,,,en,,0.0,10.0,1.4555826328263188e+18,WhiteHouse,1.3237302250673395e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,We need urgent action on this Methane emissions are the nd largest contributor to climate change and in the short term  times more harmful to our atmosphere than carbon dioxide We cant tackle this climate emergency without cutting methane emissions Period ,116.0,Negative,0.8165969252586365
172,11735.0,1.4538919430590546e+18,https://twitter.com/ChrisVanHollen/status/1453891943059054615,Fri Oct 29 01:10:25 +0000 2021,2021-10-29T01:10:25+00:00,ChrisVanHollen,"More good news: the #BuildBackBetter Framework includes the clean energy accelerator proposed by @SenMarkey, @RepDebDingell &amp; me. Leveraging investments in clean energy can reduce GHG emissions many times over. This is big for our workers, econ &amp; our fight against climate change",original,,BuildBackBetter,,,116.0,,,,en,,,35.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,More good news the BuildBackBetter Framework includes the clean energy accelerator proposed by SenMarkey RepDebDingell amp me Leveraging investments in clean energy can reduce GHG emissions many times over This is big for our workers econ amp our fight against climate change,116.0,Positive,0.577318549156189
173,11737.0,1.4538392774193766e+18,https://twitter.com/ChrisVanHollen/status/1453839277419376652,Thu Oct 28 21:41:09 +0000 2021,2021-10-28T21:41:09+00:00,ChrisVanHollen,"Today’s @OversightDems Hearing made clear: #BigOil needs to pay for the damage they’ve done to our enviro &amp; public health thru CO2 emissions. They made this mess, now they should have to help pay to clean it up. That’s why I’m fighting for our Polluters Pay plan w/ @RepBowman. https://t.co/ao40FwzXUU",original,,BigOil,https://pbs.twimg.com/ext_tw_video_thumb/1453839009541730305/pu/img/uwUQhMc8WUlgjUF_.jpg,,37.0,,,,en,,0.0,13.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Todays OversightDems Hearing made clear BigOil needs to pay for the damage theyve done to our enviro amp public health thru CO emissions They made this mess now they should have to help pay to clean it up Thats why Im fighting for our Polluters Pay plan w RepBowman ,116.0,Positive,0.9016407132148743
174,11739.0,1.4534968277104312e+18,https://twitter.com/ChrisVanHollen/status/1453496827710431233,Wed Oct 27 23:00:23 +0000 2021,2021-10-27T23:00:23+00:00,ChrisVanHollen,Before @POTUS arrives at COP26 this weekend we must reach a deal here at home that meets the scientifically-necessary goal of cutting climate pollution at least 50% by 2030. Our ability to influence greater global action on the climate crisis depends on American leadership. https://t.co/SfPT5RLQ6p,original,,,https://pbs.twimg.com/media/FCvbkv-XsAcoH18.png,,41.0,,,,en,,0.0,6.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Before POTUS arrives at COP this weekend we must reach a deal here at home that meets the scientificallynecessary goal of cutting climate pollution at least  by  Our ability to influence greater global action on the climate crisis depends on American leadership ,26.0,Positive,0.5393062829971313
175,11762.0,1.4484123924514202e+18,https://twitter.com/ChrisVanHollen/status/1448412392451420161,Wed Oct 13 22:16:39 +0000 2021,2021-10-13T22:16:39+00:00,ChrisVanHollen,"Generating more renewable energy from offshore wind will reduce harmful climate-choking emissions AND create more good-paying, homegrown Maryland jobs AND reduce our energy bills. This announcement from @POTUS  is a WIN-WIN-WIN! https://t.co/PQFNC89S3B",quote,,,,https://twitter.com/nytimes/status/1448388091408945158,97.0,,,,en,,0.0,26.0,1.4483880914089452e+18,nytimes,807095.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Generating more renewable energy from offshore wind will reduce harmful climatechoking emissions AND create more goodpaying homegrown Maryland jobs AND reduce our energy bills This announcement from POTUS  is a WINWINWIN ,116.0,Positive,0.48573970794677734
176,11765.0,1.448027018956845e+18,https://twitter.com/ChrisVanHollen/status/1448027018956845056,Tue Oct 12 20:45:19 +0000 2021,2021-10-12T20:45:19+00:00,ChrisVanHollen,"We are already way behind. There is no time to waste. We must act on climate change to prevent accelerating harm and create new opportunities. It’s as simple as that, and we need to pass our #BuildBackBetterBudget to do it. https://t.co/YxYZ1hVxUZ",quote,,BuildBackBetterBudget,,https://twitter.com/washingtonpost/status/1447666625281503243,62.0,,,,en,,0.0,23.0,1.4476666252815032e+18,washingtonpost,2467791.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,We are already way behind There is no time to waste We must act on climate change to prevent accelerating harm and create new opportunities Its as simple as that and we need to pass our BuildBackBetterBudget to do it ,26.0,Positive,0.7032443284988403
177,11766.0,1.4469153800443412e+18,https://twitter.com/ChrisVanHollen/status/1446915380044341250,Sat Oct 09 19:08:03 +0000 2021,2021-10-09T19:08:03+00:00,ChrisVanHollen,We must act now to tackle the climate crisis &amp; seize the chance to boost jobs by moving to a clean energy economy. Failure would be a dereliction of duty. I was proud to stand w/activists to say that the #BuildBackBetter bill must achieve @POTUS’ climate goals. #NoClimateNoDeal https://t.co/Js8kkg7epN,original,,BuildBackBetter NoClimateNoDeal,https://pbs.twimg.com/media/FBR51UBXoAUEyMH.jpg https://pbs.twimg.com/media/FBR5igjWEAkRY_O.jpg,,166.0,,,,en,,0.0,61.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,We must act now to tackle the climate crisis amp seize the chance to boost jobs by moving to a clean energy economy Failure would be a dereliction of duty I was proud to stand wactivists to say that the BuildBackBetter bill must achieve POTUS climate goals NoClimateNoDeal ,26.0,Positive,0.9436460137367249
178,11780.0,1.4440268107784028e+18,https://twitter.com/ChrisVanHollen/status/1444026810778402824,Fri Oct 01 19:49:55 +0000 2021,2021-10-01T19:49:55+00:00,ChrisVanHollen,"Acting on the climate crisis can’t wait. Congress has the chance NOW to make the biggest CO2 polluters pay for part of the harm they’ve done to our enviro &amp; public health. To invest in clean jobs &amp; clean energy, we should pass @RepBowman &amp; my polluters pay proposal in the BBB. https://t.co/VPo015Piuy",original,,,https://pbs.twimg.com/ext_tw_video_thumb/1444026549171376134/pu/img/PVaJQWvLBpjJGvnI.jpg,,50.0,,,,en,,0.0,21.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Acting on the climate crisis cant wait Congress has the chance NOW to make the biggest CO polluters pay for part of the harm theyve done to our enviro amp public health To invest in clean jobs amp clean energy we should pass RepBowman amp my polluters pay proposal in the BBB ,26.0,Positive,0.82021164894104
179,11793.0,1.441548678611755e+18,https://twitter.com/ChrisVanHollen/status/1441548678611755009,Fri Sep 24 23:42:42 +0000 2021,2021-09-24T23:42:42+00:00,ChrisVanHollen,We must protect the Bay &amp; I’m glad that my bill w/ @SenCapito — The Chesapeake Watershed Investments for Landscape Defense (WILD) Act — is on track to deliver $15M to programs dedicated to environmental restoration in partnership w/ the Fish &amp; Wildlife Service. https://t.co/dZHN6pZ94V,quote,,,,https://twitter.com/MyDelmarvaNow/status/1440677382138986499,29.0,,,,en,,0.0,5.0,1.4406773821389865e+18,MyDelmarvaNow,519682873.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,We must protect the Bay amp Im glad that my bill w SenCapito  The Chesapeake Watershed Investments for Landscape Defense WILD Act  is on track to deliver M to programs dedicated to environmental restoration in partnership w the Fish amp Wildlife Service ,758.0,Positive,0.5947350263595581
180,11797.0,1.4412170684609085e+18,https://twitter.com/ChrisVanHollen/status/1441217068460908544,Fri Sep 24 01:45:00 +0000 2021,2021-09-24T01:45:00+00:00,ChrisVanHollen,"Great news — the EPA has released its final rule to implement the AIM Act, a Senate plan to cut Hydrofluorocarbons (HFCs) by 85% by 2036. This directive — combined with similar actions by 125 other nations — is key to the overall strategy to slow climate change. https://t.co/nicUjjFhqk",quote,,,,https://twitter.com/washingtonpost/status/1441004695062028293,51.0,,,,en,,0.0,20.0,1.4410046950620283e+18,washingtonpost,2467791.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Great news  the EPA has released its final rule to implement the AIM Act a Senate plan to cut Hydrofluorocarbons HFCs by  by  This directive  combined with similar actions by  other nations  is key to the overall strategy to slow climate change ,441.0,Positive,0.8213720917701721
181,11809.0,1.4388792941392855e+18,https://twitter.com/ChrisVanHollen/status/1438879294139285508,Fri Sep 17 14:55:31 +0000 2021,2021-09-17T14:55:31+00:00,ChrisVanHollen,"Inaction will only worsen the devastating effects of climate change, but this crisis also presents an opportunity — for more jobs, innovation, &amp; economic growth — if we move now to a clean energy future. The Build Back Better Budget does just that. Let’s seize the moment! https://t.co/Z2cw7RXaz9",original,,,https://pbs.twimg.com/media/E_ftChQXMAQIrpj.jpg,,47.0,,,,en,,0.0,9.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Inaction will only worsen the devastating effects of climate change but this crisis also presents an opportunity  for more jobs innovation amp economic growth  if we move now to a clean energy future The Build Back Better Budget does just that Lets seize the moment ,26.0,Positive,0.7857818007469177
182,11822.0,1.436471199152976e+18,https://twitter.com/ChrisVanHollen/status/1436471199152975873,Fri Sep 10 23:26:36 +0000 2021,2021-09-10T23:26:36+00:00,ChrisVanHollen,"Visited the Shepherd’s Mill Community Solar Project, where they are poised to deliver solar energy to hundreds of homes, farms, &amp; small businesses in Carroll County – saving $ on electric bills, while reducing carbon pollution. A clean energy future is key to #BuildingBackBetter https://t.co/A0YCcgEb3S",original,,BuildingBackBetter,https://pbs.twimg.com/media/E-9e8MQWYAAyiWm.jpg https://pbs.twimg.com/media/E-9e8MRXMAE7Fub.jpg https://pbs.twimg.com/media/E-9e8MSX0AI-J98.jpg,,56.0,,,,en,,0.0,13.0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Visited the Shepherds Mill Community Solar Project where they are poised to deliver solar energy to hundreds of homes farms amp small businesses in Carroll County  saving  on electric bills while reducing carbon pollution A clean energy future is key to BuildingBackBetter ,70.0,Positive,0.9518255591392517
183,11831.0,1.4356732235978957e+18,https://twitter.com/ChrisVanHollen/status/1435673223597895684,Wed Sep 08 18:35:44 +0000 2021,2021-09-08T18:35:44+00:00,ChrisVanHollen,"To tackle the climate crisis, we need bold changes – ‘business as usual' won’t get us anywhere. Transitioning to renewables like solar is key to a livable future. This announcement is a big step: now let’s pass the #BuildBackBetterBudget to implement &amp; create millions of jobs. https://t.co/CTXuSOZ2a4",quote,,BuildBackBetterBudget,,https://twitter.com/washingtonpost/status/1435609792270188545,32.0,,,,en,,0.0,9.0,1.4356097922701883e+18,washingtonpost,2467791.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,To tackle the climate crisis we need bold changes  business as usual wont get us anywhere Transitioning to renewables like solar is key to a livable future This announcement is a big step now lets pass the BuildBackBetterBudget to implement amp create millions of jobs ,26.0,Negative,0.48863694071769714
184,11838.0,1.4338714438639452e+18,https://twitter.com/ChrisVanHollen/status/1433871443863945219,Fri Sep 03 19:16:06 +0000 2021,2021-09-03T19:16:06+00:00,ChrisVanHollen,Every family deserves access to affordable housing. I’m glad to see @POTUS &amp; @mlfudge take on this issue w/ a plan to increase aff. housing supply &amp; bypass large investors. This is just the start. Our #BuildBackBetterBudget will go even further to tackle the aff. housing crisis. https://t.co/LUypTyvmAR,quote,,BuildBackBetterBudget,,https://twitter.com/politico/status/1433089279606108163,31.0,,,,en,,0.0,5.0,1.433089279606108e+18,politico,9300262.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Every family deserves access to affordable housing Im glad to see POTUS amp mlfudge take on this issue w a plan to increase aff housing supply amp bypass large investors This is just the start Our BuildBackBetterBudget will go even further to tackle the aff housing crisis ,26.0,Negative,0.5731844902038574
185,11870.0,1.4263025431314104e+18,https://twitter.com/ChrisVanHollen/status/1426302543131410433,Fri Aug 13 22:00:00 +0000 2021,2021-08-13T22:00:00+00:00,ChrisVanHollen,"Mother Earth is SCREAMING! The damage is accelerating, but we can stop it. That’s why Senate Dems passed their Budget Plan, which will put millions in the USA to work building a clean energy economy. And Big Oil &amp; top carbon polluters should help pay the bill. #MakePollutersPay https://t.co/f8qKPvvMfO",quote,,MakePollutersPay,,https://twitter.com/washingtonpost/status/1426255971769270275,106.0,,,,en,,0.0,35.0,1.4262559717692703e+18,washingtonpost,2467791.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Mother Earth is SCREAMING The damage is accelerating but we can stop it Thats why Senate Dems passed their Budget Plan which will put millions in the USA to work building a clean energy economy And Big Oil amp top carbon polluters should help pay the bill MakePollutersPay ,116.0,Negative,0.776049017906189
186,11878.0,1.4248124794068746e+18,https://twitter.com/ChrisVanHollen/status/1424812479406874631,Mon Aug 09 19:19:01 +0000 2021,2021-08-09T19:19:01+00:00,ChrisVanHollen,It’s a “Code Red” — Today’s new IPCC report on the climate says we’re at a tipping point &amp; need to act NOW to move to clean energy &amp; cut emissions. The #BuildBackBetter Budget directs Congress to pass a bill to finally address climate change as the crisis it is. https://t.co/X8R6w24K9L,quote,,BuildBackBetter,,https://twitter.com/IPCC_CH/status/1424685264308510722,40.0,,,,en,,0.0,20.0,1.4246852643085107e+18,IPCC_CH,192942213.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18137749.0,Mon Dec 15 15:00:29 +0000 2008,False,U.S. Senator for Maryland,622.0,197089.0,963.0,2570.0,"Maryland, USA",Senator Chris Van Hollen,7421.0,,https://www.vanhollen.senate.gov/,True,Its a Code Red  Todays new IPCC report on the climate says were at a tipping point amp need to act NOW to move to clean energy amp cut emissions The BuildBackBetter Budget directs Congress to pass a bill to finally address climate change as the crisis it is ,116.0,Negative,0.7475671768188477
